"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"17.10.2013","109,11","110,57","110,66","108,71","233,73K","-1,58%"
"16.10.2013","110,86","109,45","111,23","109,45","15,37K","0,82%"
"15.10.2013","109,96","111,08","111,27","109,53","93,75K","-0,97%"
"14.10.2013","111,04","110,87","111,41","109,87","106,79K","-0,22%"
"11.10.2013","111,28","111,65","111,85","110,51","141,35K","-0,47%"
"10.10.2013","111,80","109,04","112,00","108,92","212,35K","2,51%"
"09.10.2013","109,06","110,16","110,25","108,12","171,12K","-1,00%"
"08.10.2013","110,16","109,64","110,80","109,38","163,84K","0,44%"
"07.10.2013","109,68","109,21","110,17","107,89","227,73K","0,20%"
"04.10.2013","109,46","108,69","109,77","108,61","144,47K","0,42%"
"03.10.2013","109,00","108,90","109,85","108,58","212,25K","-0,17%"
"02.10.2013","109,19","107,55","109,48","107,44","177,15K","1,16%"
"01.10.2013","107,94","108,38","108,41","106,81","189,65K","-0,40%"
"30.09.2013","108,37","108,20","108,68","107,22","149,01K","-0,24%"
"27.09.2013","108,63","109,00","109,67","108,10","190,34K","-0,53%"
"26.09.2013","109,21","108,00","109,26","108,00","143,12K","0,82%"
"25.09.2013","108,32","108,73","110,09","107,89","211,60K","-0,29%"
"24.09.2013","108,64","107,96","108,90","107,43","197,99K","0,44%"
"23.09.2013","108,16","109,22","109,45","107,76","169,12K","-0,97%"
"20.09.2013","109,22","108,62","109,67","108,40","160,65K","0,42%"
"19.09.2013","108,76","110,92","111,26","108,52","201,58K","-1,66%"
"18.09.2013","110,60","107,85","111,06","107,64","200,71K","2,23%"
"17.09.2013","108,19","109,50","110,00","107,41","214,35K","-1,71%"
"16.09.2013","110,07","111,25","111,49","108,73","249,44K","-2,40%"
"13.09.2013","112,78","112,87","112,91","111,60","18,64K","0,13%"
"12.09.2013","112,63","111,51","113,05","111,33","93,45K","1,01%"
"11.09.2013","111,50","111,52","112,49","111,02","109,34K","0,22%"
"10.09.2013","111,25","113,00","113,55","110,59","176,16K","-2,17%"
"09.09.2013","113,72","115,93","116,18","113,00","200,57K","-2,07%"
"06.09.2013","116,12","115,35","116,56","115,02","168,83K","0,75%"
"05.09.2013","115,26","114,95","115,55","114,29","151,29K","0,30%"
"04.09.2013","114,91","115,65","116,09","114,40","209,65K","-0,67%"
